arxiv_id,title,authors,comments,journal_ref,subjects,abstract_url,pdf_url,html_url,other_formats_url
arXiv:2501.19266,Jackpot! Alignment as a Maximal Lottery,"Roberto-Rafael Maura-Rivero, Marc Lanctot, Francesco Visin, Kate Larson",,,Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Theoretical Economics (econ.TH),https://arxiv.org/abs/2501.19266,https://arxiv.org/pdf/2501.19266,https://arxiv.org/html/2501.19266v1,https://arxiv.org/format/2501.19266
arXiv:2501.19345,PUATE: Semiparametric Efficient Average Treatment Effect Estimation from Treated (Positive) and Unlabeled Units,"Masahiro Kato, Fumiaki Kozai, Ryo Inokuchi",,,Machine Learning (cs.LG); Econometrics (econ.EM); Statistics Theory (math.ST); Methodology (stat.ME); Machine Learning (stat.ML),https://arxiv.org/abs/2501.19345,https://arxiv.org/pdf/2501.19345,https://arxiv.org/html/2501.19345v1,https://arxiv.org/format/2501.19345
arXiv:2501.19407,Algorithmic Inheritance: Surname Bias in AI Decisions Reinforces Intergenerational Inequality,"Pat Pataranutaporn, Nattavudh Powdthavee, Pattie Maes","33 pages, 5 figures, 1 table",,Computers and Society (cs.CY); Artificial Intelligence (cs.AI); Machine Learning (cs.LG); General Economics (econ.GN),https://arxiv.org/abs/2501.19407,https://arxiv.org/pdf/2501.19407,,https://arxiv.org/format/2501.19407
arXiv:2502.00151,A Comprehensive Review: Applicability of Deep Neural Networks in Business Decision Making and Market Prediction Investment,Viet Trinh,,,General Economics (econ.GN); Artificial Intelligence (cs.AI),https://arxiv.org/abs/2502.00151,https://arxiv.org/pdf/2502.00151,https://arxiv.org/html/2502.00151v1,https://arxiv.org/format/2502.00151
arXiv:2502.00195,Testing Capacity-Constrained Learning,"Andrew Caplin, Daniel Martin, Philip Marx, Anastasiia Morozova, Leshan Xu",,,General Economics (econ.GN),https://arxiv.org/abs/2502.00195,https://arxiv.org/pdf/2502.00195,https://arxiv.org/html/2502.00195v1,https://arxiv.org/format/2502.00195
arXiv:2502.00209,Frame-dependent Random Utility,"Paul H.Y. Cheung, Yusufcan Masatlioglu",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.00209,https://arxiv.org/pdf/2502.00209,https://arxiv.org/html/2502.00209v1,https://arxiv.org/format/2502.00209
arXiv:2502.00308,Bargaining with transfers,"Gregorio Curello, Sam Jindani",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.00308,https://arxiv.org/pdf/2502.00308,https://arxiv.org/html/2502.00308v1,https://arxiv.org/format/2502.00308
arXiv:2502.00450,Confidence intervals for intentionally biased estimators,"David M. Kaplan, Xin Liu","accepted manuscript (post-peer review, pre-copyedited, author-produced version)",Econometric Reviews 43 (2024) 197-214,Econometrics (econ.EM); Statistics Theory (math.ST); Methodology (stat.ME),https://arxiv.org/abs/2502.00450,https://arxiv.org/pdf/2502.00450,https://arxiv.org/html/2502.00450v1,https://arxiv.org/format/2502.00450
arXiv:2502.00475,Serial-Dependence and Persistence Robust Inference in Predictive Regressions,Jean-Yves Pitarakis,,,Econometrics (econ.EM); Methodology (stat.ME),https://arxiv.org/abs/2502.00475,https://arxiv.org/pdf/2502.00475,https://arxiv.org/html/2502.00475v1,https://arxiv.org/format/2502.00475
arXiv:2502.00797,Dynamic Structures of Knowledge Production: Citation Rates in Hydrogen Technologies,"David Dekker, Dimitirs Christopoulos, Heather McGregor",,,General Economics (econ.GN),https://arxiv.org/abs/2502.00797,https://arxiv.org/pdf/2502.00797,https://arxiv.org/html/2502.00797v1,https://arxiv.org/format/2502.00797
arXiv:2502.00909,Can the Nexus of Scaling Laws Coupled with Constant or Variable Elasticity of Substitution Predict AI and Other Technology Adoption?,"Rajesh P. Narayanan, R. Kelley Pace","pdfLaTeX, 32 pages",,General Economics (econ.GN),https://arxiv.org/abs/2502.00909,https://arxiv.org/pdf/2502.00909,https://arxiv.org/html/2502.00909v1,https://arxiv.org/format/2502.00909
arXiv:2502.00958,Inertial Updating with General Information,"Adam Dominiak, Matthew Kovach, Gerelt Tserenjigmid",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.00958,https://arxiv.org/pdf/2502.00958,https://arxiv.org/html/2502.00958v1,https://arxiv.org/format/2502.00958
arXiv:2502.00970,The Market Design for Formulary Positions,Lawrence W. Abrams,,,General Economics (econ.GN),https://arxiv.org/abs/2502.00970,https://arxiv.org/pdf/2502.00970,,https://arxiv.org/format/2502.00970
arXiv:2502.01394,The Weitzman Premium on the Social Cost of Carbon,"Jinchi Dong, Richard S.J. Tol, Fangzhi Wang",,,General Economics (econ.GN),https://arxiv.org/abs/2502.01394,https://arxiv.org/pdf/2502.01394,https://arxiv.org/html/2502.01394v1,https://arxiv.org/format/2502.01394
arXiv:2502.01548,"Comment on ""Sequential validation of treatment heterogeneity"" and ""Comment on generic machine learning inference on heterogeneous treatment effects in randomized experiments""","Victor Chernozhukov, Mert Demirer, Esther Duflo, Iván Fernández-Val","5 pages, 2 tables, comment on arXiv:2405.05534 and arXiv:2502.06758",,Econometrics (econ.EM); Methodology (stat.ME),https://arxiv.org/abs/2502.01548,https://arxiv.org/pdf/2502.01548,https://arxiv.org/html/2502.01548v2,https://arxiv.org/format/2502.01548
arXiv:2502.01640,Study on the impact of trade policy uncertainty on the performance of enterprise ESG performance,"Hanqin Chen, Ye Lu, Huaqin Huang",in Chinese language,,General Economics (econ.GN),https://arxiv.org/abs/2502.01640,https://arxiv.org/pdf/2502.01640,,https://arxiv.org/format/2502.01640
arXiv:2502.02259,Innovative activities of Activision Blizzard: A patent network analysis,Artur F. Tomeczek,"26 pages, 5 graphs, 4 tables",,General Economics (econ.GN),https://arxiv.org/abs/2502.02259,https://arxiv.org/pdf/2502.02259,,https://arxiv.org/format/2502.02259
arXiv:2502.02328,Signaling Design,"Matteo Camboni, Mingzi Niu, Mallesh M. Pai, Rakesh Vohra",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.02328,https://arxiv.org/pdf/2502.02328,https://arxiv.org/html/2502.02328v1,https://arxiv.org/format/2502.02328
arXiv:2502.02627,The Resurgence of Trumponomics: Implications for the Future of ESG Investments in a Changing Political Landscape,Innocentus Alhamis,4 pages. Journal of Social Science Research 2025,,General Economics (econ.GN); General Finance (q-fin.GN),https://arxiv.org/abs/2502.02627,https://arxiv.org/pdf/2502.02627,,https://arxiv.org/format/2502.02627
arXiv:2502.02695,Improving volatility forecasts of the Nikkei 225 stock index using a realized EGARCH model with realized and realized range-based volatilities,Yaming Chang,,,Econometrics (econ.EM),https://arxiv.org/abs/2502.02695,https://arxiv.org/pdf/2502.02695,https://arxiv.org/html/2502.02695v2,https://arxiv.org/format/2502.02695
arXiv:2502.02734,Kotlarski's lemma for dyadic models,"Grigory Franguridi, Hyungsik Roger Moon",,,Econometrics (econ.EM),https://arxiv.org/abs/2502.02734,https://arxiv.org/pdf/2502.02734,https://arxiv.org/html/2502.02734v1,https://arxiv.org/format/2502.02734
arXiv:2502.03010,Cutting through Complexity: How Data Science Can Help Policymakers Understand the World,Arthur Turrell,,,General Economics (econ.GN),https://arxiv.org/abs/2502.03010,https://arxiv.org/pdf/2502.03010,https://arxiv.org/html/2502.03010v1,https://arxiv.org/format/2502.03010
arXiv:2502.03012,A Framework to Monitor the Effects of External Shocks on Housing Markets,"Anja Hahn, Sanela Omerovic, Sofie Waltl",58 pages,,General Economics (econ.GN),https://arxiv.org/abs/2502.03012,https://arxiv.org/pdf/2502.03012,https://arxiv.org/html/2502.03012v1,https://arxiv.org/format/2502.03012
arXiv:2502.03019,Panel Data Estimation and Inference: Homogeneity versus Heterogeneity,"Jiti Gao, Fei Liu, Bin Peng, Yayi Yan",,,Econometrics (econ.EM),https://arxiv.org/abs/2502.03019,https://arxiv.org/pdf/2502.03019,,https://arxiv.org/format/2502.03019
arXiv:2502.03084,Inference on varying coefficients in spatial autoregressions,"Abhimanyu Gupta, Xi Qu, Sorawoot Srisuma, Jiajun Zhang",,,Econometrics (econ.EM),https://arxiv.org/abs/2502.03084,https://arxiv.org/pdf/2502.03084,https://arxiv.org/html/2502.03084v1,https://arxiv.org/format/2502.03084
arXiv:2502.03158,Strategizing with AI: Insights from a Beauty Contest Experiment,"Iuliia Alekseenko, Dmitry Dagaev, Sofia Paklina, Petr Parshakov",,,General Economics (econ.GN),https://arxiv.org/abs/2502.03158,https://arxiv.org/pdf/2502.03158,https://arxiv.org/html/2502.03158v2,https://arxiv.org/format/2502.03158
arXiv:2502.03406,Estimating Export-productivity Cutoff Contours with Profit Data: A Novel Threshold Estimation Approach,"Peter H. Egger, Yulong Wang",,,General Economics (econ.GN),https://arxiv.org/abs/2502.03406,https://arxiv.org/pdf/2502.03406,https://arxiv.org/html/2502.03406v1,https://arxiv.org/format/2502.03406
arXiv:2502.03600,Type 2 Tobit Sample Selection Models with Bayesian Additive Regression Trees,Eoghan O'Neill,,,Econometrics (econ.EM); Machine Learning (stat.ML),https://arxiv.org/abs/2502.03600,https://arxiv.org/pdf/2502.03600,https://arxiv.org/html/2502.03600v1,https://arxiv.org/format/2502.03600
arXiv:2502.03641,Good Data and Bad Data: The Welfare Effects of Price Discrimination,"Maryam Farboodi, Nima Haghpanah, Ali Shourideh",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.03641,https://arxiv.org/pdf/2502.03641,https://arxiv.org/html/2502.03641v1,https://arxiv.org/format/2502.03641
arXiv:2502.03693,Misspecification-Robust Shrinkage and Selection for VAR Forecasts and IRFs,"Oriol González-Casasús, Frank Schorfheide",,,Econometrics (econ.EM),https://arxiv.org/abs/2502.03693,https://arxiv.org/pdf/2502.03693,https://arxiv.org/html/2502.03693v1,https://arxiv.org/format/2502.03693
arXiv:2502.03865,Combining Clusters for the Approximate Randomization Test,Chun Pong Lau,,,Econometrics (econ.EM),https://arxiv.org/abs/2502.03865,https://arxiv.org/pdf/2502.03865,,https://arxiv.org/format/2502.03865
arXiv:2502.03893,Exploring the Reform and Development Pathways of AIIB's Climate Accountability Mechanism in the Context of Global Climate Governance,Yedong Zhang,,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.03893,https://arxiv.org/pdf/2502.03893,,https://arxiv.org/format/2502.03893
arXiv:2502.03906,Developing a Climate Litigation Framework: China's Contribution to International Environmental Law,Yedong Zhang,,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.03906,https://arxiv.org/pdf/2502.03906,,https://arxiv.org/format/2502.03906
arXiv:2502.04934,Impartial utilitarianism on infinite utility streams,Kensei Nakamura,,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.04934,https://arxiv.org/pdf/2502.04934,https://arxiv.org/html/2502.04934v1,https://arxiv.org/format/2502.04934
arXiv:2502.04945,Estimating Parameters of Structural Models Using Neural Networks,"Yanhao, Zhenling Jiang",,Marketing Science 44(1):102-128 (2024),Econometrics (econ.EM); Computation (stat.CO),https://arxiv.org/abs/2502.04945,https://arxiv.org/pdf/2502.04945,https://arxiv.org/html/2502.04945v1,https://arxiv.org/format/2502.04945
arXiv:2502.04989,Social Choice Rules with Responsibility for Individual Skills,Kensei Nakamura,,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.04989,https://arxiv.org/pdf/2502.04989,https://arxiv.org/html/2502.04989v2,https://arxiv.org/format/2502.04989
arXiv:2502.05342,Discounting under inequality and lobbyists disagreement,"Mahdi Mousavi, Mahdi Kohan Sefidi","15 pages, 11 figures",,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.05342,https://arxiv.org/pdf/2502.05342,https://arxiv.org/html/2502.05342v1,https://arxiv.org/format/2502.05342
arXiv:2502.05353,Point-Identifying Semiparametric Sample Selection Models with No Excluded Variable,"Dongwoo Kim, Young Jun Lee",,,Econometrics (econ.EM),https://arxiv.org/abs/2502.05353,https://arxiv.org/pdf/2502.05353,https://arxiv.org/html/2502.05353v1,https://arxiv.org/format/2502.05353
arXiv:2502.05560,Does the financialization of agricultural commodities impact food security? An empirical investigation,"Manogna R. L., Nishil Kulkarni",,"Borsa Istanbul Review, Volume 24, Issue 2, 2024, Pages 280-291",General Economics (econ.GN),https://arxiv.org/abs/2502.05560,https://arxiv.org/pdf/2502.05560,,https://arxiv.org/format/2502.05560
arXiv:2502.05898,"Rising Marginal Costs, Rising Prices?","Joel Kariel, Anthony Savagar",,,General Economics (econ.GN),https://arxiv.org/abs/2502.05898,https://arxiv.org/pdf/2502.05898,https://arxiv.org/html/2502.05898v1,https://arxiv.org/format/2502.05898
arXiv:2502.05920,Full Implementation via Information Design in Nonatomic Games,"Frederic Koessler, Marco Scarsini, Tristan Tomala",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.05920,https://arxiv.org/pdf/2502.05920,https://arxiv.org/html/2502.05920v1,https://arxiv.org/format/2502.05920
arXiv:2502.06015,Critical Mathematical Economics and Progressive Data Science,Johannes Buchner,"18 pages, small updates mostly to formatting, and a few more references added",,General Economics (econ.GN); Computers and Society (cs.CY),https://arxiv.org/abs/2502.06015,https://arxiv.org/pdf/2502.06015,https://arxiv.org/html/2502.06015v4,https://arxiv.org/format/2502.06015
arXiv:2502.06080,Compounding Effect of Harsh Climate and Societal Disruptions on Food Prices in Early Modern Europe,"Emile Esmaili, Michael J. Puma, Francis Ludlow, Eva Jobbova","18 pages, 13 figures",,General Economics (econ.GN),https://arxiv.org/abs/2502.06080,https://arxiv.org/pdf/2502.06080,https://arxiv.org/html/2502.06080v1,https://arxiv.org/format/2502.06080
arXiv:2502.06157,Weak independence of irrelevant alternatives and generalized Nash bargaining solutions,Kensei Nakamura,,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.06157,https://arxiv.org/pdf/2502.06157,https://arxiv.org/html/2502.06157v1,https://arxiv.org/format/2502.06157
arXiv:2502.06241,Words or Numbers? How Framing Uncertainties Affects Risk Assessment and Decision-Making,"Robin Bodenberger, Kirsten Thommes","45 pages (double spaced, including figures, references and Appendix), 6 figures",,General Economics (econ.GN),https://arxiv.org/abs/2502.06241,https://arxiv.org/pdf/2502.06241,,https://arxiv.org/format/2502.06241
arXiv:2502.06446,Grouped fixed effects regularization for binary choice models,"Claudia Pigini, Alessandro Pionati, Francesco Valentini",,,Econometrics (econ.EM),https://arxiv.org/abs/2502.06446,https://arxiv.org/pdf/2502.06446,https://arxiv.org/html/2502.06446v1,https://arxiv.org/format/2502.06446
arXiv:2502.06499,Marginal Mechanisms For Balanced Exchange,"Vikram Manjunath, Alexander Westkamp",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.06499,https://arxiv.org/pdf/2502.06499,https://arxiv.org/html/2502.06499v1,https://arxiv.org/format/2502.06499
arXiv:2502.06528,Incorporating Damped Harmonic Oscillator in DSGE Models,Wei Chun Hsu,"In the original version, several citations were based on fragmented personal notes and unpublished drafts, leading to inaccurate or misattributed references. This revised version updates both the reference list and the corresponding in-text citations to correctly reflect the literature that informed the paper. I apologize for the oversight",,General Economics (econ.GN),https://arxiv.org/abs/2502.06528,https://arxiv.org/pdf/2502.06528,https://arxiv.org/html/2502.06528v2,https://arxiv.org/format/2502.06528
arXiv:2502.06530,Experiments in the Linear Convex Order,Kailin Chen,,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.06530,https://arxiv.org/pdf/2502.06530,https://arxiv.org/html/2502.06530v4,https://arxiv.org/format/2502.06530
arXiv:2502.06562,Beyond the Median Voter Theorem: A New Framework for Ideological Positioning,Shitong Wang,"36pages, 16figures",,General Economics (econ.GN),https://arxiv.org/abs/2502.06562,https://arxiv.org/pdf/2502.06562,https://arxiv.org/html/2502.06562v1,https://arxiv.org/format/2502.06562
arXiv:2502.06964,Neural Pathways of Responsible Gambling: How Personalized and Normative Messages Engage Gambling Severity and Individual Rationality,"J. Sanchez-Fernandez, L.A. Casado-Aranda, I. Ozer, Nuria Hernandez-Vergara",,,General Economics (econ.GN),https://arxiv.org/abs/2502.06964,https://arxiv.org/pdf/2502.06964,,https://arxiv.org/format/2502.06964
arXiv:2502.07044,The Future of Work and Capital: Analyzing AGI in a CES Production Model,Pascal Stiefenhofer,,,General Economics (econ.GN),https://arxiv.org/abs/2502.07044,https://arxiv.org/pdf/2502.07044,https://arxiv.org/html/2502.07044v1,https://arxiv.org/format/2502.07044
arXiv:2502.07050,Artificial General Intelligence and the End of Human Employment: The Need to Renegotiate the Social Contract,Pascal Stiefenhofer,,,General Economics (econ.GN),https://arxiv.org/abs/2502.07050,https://arxiv.org/pdf/2502.07050,https://arxiv.org/html/2502.07050v1,https://arxiv.org/format/2502.07050
arXiv:2502.07126,"Decision theory and the ""almost implies near"" phenomenon","Christopher P Chambers, Federico Echenique",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.07126,https://arxiv.org/pdf/2502.07126,https://arxiv.org/html/2502.07126v1,https://arxiv.org/format/2502.07126
arXiv:2502.07168,Robust pricing for cloud computing,"Dirk Bergemann, Rahul Deb",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.07168,https://arxiv.org/pdf/2502.07168,https://arxiv.org/html/2502.07168v1,https://arxiv.org/format/2502.07168
arXiv:2502.07370,Beyond Fishing: The Value of Maritime Cultural Heritage in Germany,Emily Quiroga,,,General Economics (econ.GN),https://arxiv.org/abs/2502.07370,https://arxiv.org/pdf/2502.07370,https://arxiv.org/html/2502.07370v1,https://arxiv.org/format/2502.07370
arXiv:2502.07444,A deterministic electoral system satisfying Arrow's four conditions in an easily approached limit,Roger F. Sewell,9 pages. Reference implementation attached - see section 6 of the paper,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.07444,https://arxiv.org/pdf/2502.07444,https://arxiv.org/html/2502.07444v1,https://arxiv.org/format/2502.07444
arXiv:2502.07463,A Framework to Quantify Adaptation to Multiple Drivers,"Emily Quiroga, Benjamin Blanz",,,General Economics (econ.GN),https://arxiv.org/abs/2502.07463,https://arxiv.org/pdf/2502.07463,https://arxiv.org/html/2502.07463v1,https://arxiv.org/format/2502.07463
arXiv:2502.07585,On the existence of pure epsilon-equilibrium,"Bary S.R. Pradelski, Bassel Tarbush",,,Theoretical Economics (econ.TH); Computer Science and Game Theory (cs.GT),https://arxiv.org/abs/2502.07585,https://arxiv.org/pdf/2502.07585,https://arxiv.org/html/2502.07585v2,https://arxiv.org/format/2502.07585
arXiv:2502.07692,Are Princelings Truly Busted? Evaluating Transaction Discounts in China's Land Market,Julia Manso,,,General Economics (econ.GN); Econometrics (econ.EM),https://arxiv.org/abs/2502.07692,https://arxiv.org/pdf/2502.07692,https://arxiv.org/html/2502.07692v1,https://arxiv.org/format/2502.07692
arXiv:2502.07736,"The Economics of Large Language Models: Token Allocation, Fine-Tuning, and Optimal Pricing","Dirk Bergemann, Alessandro Bonatti, Alex Smolin",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.07736,https://arxiv.org/pdf/2502.07736,https://arxiv.org/html/2502.07736v1,https://arxiv.org/format/2502.07736
arXiv:2502.07788,"Analysis of energy, CO2 emissions and economy of the technological migration for clean cooking in Ecuador","J. Martinez, Jaime Marti-Herrero, S. Villacis, A.J. Riofrio, D. Vaca","6 pages, 1 figure, 4 table, research article","J. Martinez, Jaime Marti-Herrero, S. Villacis, A.J. Riofrio, D. Vaca, Analysis of energy, CO2 emissions and economy of the technological migration for clean cooking in Ecuador, Energy Policy, Volume 107, 2017, Pages 182-187",General Economics (econ.GN),https://arxiv.org/abs/2502.07788,https://arxiv.org/pdf/2502.07788,,https://arxiv.org/format/2502.07788
arXiv:2502.07833,Assessing the value of advanced computing infrastructure for supporting research: new tools to inform research policy,"Winona G. Snapp-Childs, David Y. Hancock, Preston M. Smith, John Towns, Craig A. Stewart",14 pages,,General Economics (econ.GN); Computers and Society (cs.CY),https://arxiv.org/abs/2502.07833,https://arxiv.org/pdf/2502.07833,,https://arxiv.org/format/2502.07833
arXiv:2502.07841,Predicting Insurance Penetration Rate in Ghana Using the Autoregressive Integrated Moving Average (ARIMA) Model,"Thomas Gyima-Adu, Godwin Gidisu","89 pages, 12 figures, 18 tables, BSc Thesis",,General Economics (econ.GN),https://arxiv.org/abs/2502.07841,https://arxiv.org/pdf/2502.07841,,https://arxiv.org/format/2502.07841
arXiv:2502.07863,Optimal Bundling and Dominance,Zhiming Feng,,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.07863,https://arxiv.org/pdf/2502.07863,https://arxiv.org/html/2502.07863v1,https://arxiv.org/format/2502.07863
arXiv:2502.07896,Heterogeneity in Sectoral Production and the Macro Effect of Sectoral Shocks,Jacob Toner Gosselin,"30 pages, 7 tables, 5 figures, 2 appendix tables, 7 appendix figures",,General Economics (econ.GN),https://arxiv.org/abs/2502.07896,https://arxiv.org/pdf/2502.07896,https://arxiv.org/html/2502.07896v2,https://arxiv.org/format/2502.07896
arXiv:2502.07924,NDAI Agreements,"Matthew Stephenson, Andrew Miller, Xyn Sun, Bhargav Annem, Rohan Parikh","21 pages, 1 figure",,Theoretical Economics (econ.TH); Artificial Intelligence (cs.AI),https://arxiv.org/abs/2502.07924,https://arxiv.org/pdf/2502.07924,https://arxiv.org/html/2502.07924v1,https://arxiv.org/format/2502.07924
arXiv:2502.07952,A shared-revenue Bertrand game,"Raj Pabari, Udaya Ghai, Dominique Perrault-Joncas, Kari Torkkola, Orit Ronen, Dhruv Madeka, Dean Foster, Omer Gottesman",Submitted for review to the 26th ACM Conference on Economics & Computation (EC '25),,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.07952,https://arxiv.org/pdf/2502.07952,https://arxiv.org/html/2502.07952v1,https://arxiv.org/format/2502.07952
arXiv:2502.08022,Optimal Pricing of Cloud Services: Committed Spend under Demand Uncertainty,"Dirk Bergemann, Michael C. Wang",,,Theoretical Economics (econ.TH); Computer Science and Game Theory (cs.GT),https://arxiv.org/abs/2502.08022,https://arxiv.org/pdf/2502.08022,https://arxiv.org/html/2502.08022v1,https://arxiv.org/format/2502.08022
arXiv:2502.08100,Sabotage and Free Riding in Contests with a Group-Specific Public-Good/Bad Prize,"Kyung Hwan Baik, Dongwoo Lee",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.08100,https://arxiv.org/pdf/2502.08100,,https://arxiv.org/format/2502.08100
arXiv:2502.08296,Renegotiation-Proof Cheap Talk,"Steven Kivinen, Christoph Kuzmics",,,Theoretical Economics (econ.TH),https://arxiv.org/abs/2502.08296,https://arxiv.org/pdf/2502.08296,https://arxiv.org/html/2502.08296v1,https://arxiv.org/format/2502.08296
arXiv:2502.08311,Inference in dynamic models for panel data using the moving block bootstrap,"Ayden Higgins, Koen Jochmans",,,Econometrics (econ.EM),https://arxiv.org/abs/2502.08311,https://arxiv.org/pdf/2502.08311,https://arxiv.org/html/2502.08311v1,https://arxiv.org/format/2502.08311
arXiv:2502.08369,Equitable Auction Design: With and Without Distributions,"Ruiqin Wang, Cagil Kocyigit, Napat Rujeerapaiboon",,,Theoretical Economics (econ.TH); Optimization and Control (math.OC),https://arxiv.org/abs/2502.08369,https://arxiv.org/pdf/2502.08369,https://arxiv.org/html/2502.08369v1,https://arxiv.org/format/2502.08369
arXiv:2502.08440,Scenario Analysis with Multivariate Bayesian Machine Learning Models,"Michael Pfarrhofer, Anna Stelzer","Keywords: conditional forecast, generalized impulse response function, Bayesian additive regression trees, nonlinearities, structural inference; JEL: C11, C32, C53, C54",,Econometrics (econ.EM); Applications (stat.AP),https://arxiv.org/abs/2502.08440,https://arxiv.org/pdf/2502.08440,https://arxiv.org/html/2502.08440v2,https://arxiv.org/format/2502.08440
arXiv:2502.08501,Better Together? A Field Experiment on Human-Algorithm Interaction in Child Protection,"Marie-Pascale Grimon, Christopher Mills",,,General Economics (econ.GN),https://arxiv.org/abs/2502.08501,https://arxiv.org/pdf/2502.08501,https://arxiv.org/html/2502.08501v1,https://arxiv.org/format/2502.08501
arXiv:2502.08548,Separating Advertising and Marketplace Functions of E-commerce Platforms: Is it Social Welfare Enhancing?,"Zhe Zhang, Young Kwark, Srinivasan Raghunathan",,,General Economics (econ.GN),https://arxiv.org/abs/2502.08548,https://arxiv.org/pdf/2502.08548,https://arxiv.org/html/2502.08548v1,https://arxiv.org/format/2502.08548
arXiv:2502.08614,Difference-in-Differences and Changes-in-Changes with Sample Selection,Javier Viviens,,,Econometrics (econ.EM),https://arxiv.org/abs/2502.08614,https://arxiv.org/pdf/2502.08614,,https://arxiv.org/format/2502.08614
arXiv:2502.09095,Blockchain-based Ecommerce It's an Evolution NOT a Revolution-Experimental Evidence from Users' Perspective,"David Lee Kuo Chuen, Yang Li, Weibiao Xu, Willy Zhao",,,General Economics (econ.GN),https://arxiv.org/abs/2502.09095,https://arxiv.org/pdf/2502.09095,,https://arxiv.org/format/2502.09095
arXiv:2502.09277,Using Covid-19 Response Policy to Estimate Open Water Swim Drafting Effects in Triathlon,Felix Reichel,"16 pages, 4 tables, 2 figures, 10 references, 1 appendix",,General Economics (econ.GN),https://arxiv.org/abs/2502.09277,https://arxiv.org/pdf/2502.09277,https://arxiv.org/html/2502.09277v2,https://arxiv.org/format/2502.09277
arXiv:2502.09289,Trade and pollution: Evidence from India,"Malin Niemi, Nicklas Nordfors, Anna Tompsett",,,General Economics (econ.GN),https://arxiv.org/abs/2502.09289,https://arxiv.org/pdf/2502.09289,https://arxiv.org/html/2502.09289v1,https://arxiv.org/format/2502.09289
arXiv:2502.09383,Capitalizing on a Crisis: A Computational Analysis of all Five Million British Firms During the Covid-19 Pandemic,"Naomi Muggleton, Charles Rahal, Aaron Reeves",,"Journal of Computational Social Science, 8(2), 1-29 (2025)",General Economics (econ.GN),https://arxiv.org/abs/2502.09383,https://arxiv.org/pdf/2502.09383,https://arxiv.org/html/2502.09383v2,https://arxiv.org/format/2502.09383
arXiv:2502.09420,"Package Bids in Combinatorial Electricity Auctions: Selection, Welfare Losses, and Alternatives","Thomas Hübner, Gabriela Hug",,,General Economics (econ.GN),https://arxiv.org/abs/2502.09420,https://arxiv.org/pdf/2502.09420,https://arxiv.org/html/2502.09420v3,https://arxiv.org/format/2502.09420
arXiv:2502.09495,Cracking the Code: Enhancing Development finance understanding with artificial intelligence,Pierre Beaucoral,,,General Economics (econ.GN); Artificial Intelligence (cs.AI); Machine Learning (cs.LG),https://arxiv.org/abs/2502.09495,https://arxiv.org/pdf/2502.09495,,https://arxiv.org/format/2502.09495
arXiv:2502.09569,Statistical Equilibrium of Optimistic Beliefs,"Yu Gui, Bahar Taşkesen",,,Theoretical Economics (econ.TH); Computer Science and Game Theory (cs.GT),https://arxiv.org/abs/2502.09569,https://arxiv.org/pdf/2502.09569,https://arxiv.org/html/2502.09569v1,https://arxiv.org/format/2502.09569
arXiv:2502.09678,Quality thinning and value development of boreal trees on spruce-dominated stands,Petri P. Karenlampi,,,General Economics (econ.GN),https://arxiv.org/abs/2502.09678,https://arxiv.org/pdf/2502.09678,,https://arxiv.org/format/2502.09678
arXiv:2502.09740,High-dimensional censored MIDAS logistic regression for corporate survival forecasting,"Wei Miao, Jad Beyhum, Jonas Striaukas, Ingrid Van Keilegom",,,Econometrics (econ.EM); Machine Learning (stat.ML),https://arxiv.org/abs/2502.09740,https://arxiv.org/pdf/2502.09740,https://arxiv.org/html/2502.09740v1,https://arxiv.org/format/2502.09740
arXiv:2502.09806,Prioritized Ranking Experimental Design Using Recommender Systems in Two-Sided Platforms,"Mahyar Habibi, Zahra Khanalizadeh, Negar Ziaeian",,,Econometrics (econ.EM); Information Retrieval (cs.IR); Social and Information Networks (cs.SI); Methodology (stat.ME),https://arxiv.org/abs/2502.09806,https://arxiv.org/pdf/2502.09806,https://arxiv.org/html/2502.09806v1,https://arxiv.org/format/2502.09806
